Worker ID,Problem,Age,Gender,Strong hand,Education,Answer,Confidence,Psolve,1 second,1000 seconds,1 minute,1000 minutes,1 hour,1000 hours,2000 hours,1000000 hours,Infinity,There is no way to know without additional information,Class,group_number
A3TBR9GIXU42DM,CR_Conf,27,Male,Right,Graduate Degree,1000 hours,1,61-70%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,11-20%,11-20%,11-20%,Non-Solver,52
A3TDA1NWHNQFE3,CR_Conf,30,Female,Right,Graduate Degree,2000 hours,2,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,21-30%,0-10%,11-20%,11-20%,Non-Solver,52
A3THBDPK44FBW8,CR_Conf,25,Female,Right,College,1000 hours,6,61-70%,0-10%,0-10%,0-10%,11-20%,11-20%,31-40%,0-10%,0-10%,0-10%,0-10%,Non-Solver,52
A3TKA13VTOCJH6,CR_Conf,26,Male,Right,College,1 hour,2,21-30%,0-10%,21-30%,21-30%,11-20%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,Solver,52
A3TP06ZKSDOPAO,CR_Conf,30,Male,Right,College,1000000 hours,8,41-50%,0-10%,0-10%,0-10%,0-10%,21-30%,0-10%,11-20%,31-40%,21-30%,11-20%,Non-Solver,52
A3TWHISTACUZBU,CR_Conf,29,Female,Right,Graduate Degree,1 minute,8,11-20%,51-60%,61-70%,51-60%,51-60%,61-70%,51-60%,51-60%,61-70%,51-60%,61-70%,Non-Solver,52
A3TWYQENN82FJI,CR_Conf,41,Female,Right,Graduate Degree,There is no way to know without additional information,4,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver,52
A3TZNS3TG01U9B,CR_Conf,30,Male,Right,Graduate Degree,2000 hours,3,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver,52
A3U0W0PAA0LAZP,CR_Conf,50,Female,Right,Graduate Degree,1 hour,3,61-70%,11-20%,21-30%,31-40%,41-50%,51-60%,61-70%,71-80%,81-90%,11-20%,41-50%,Solver,52
A3AS3TZQF4X6ZK,CR_Conf,35,Male,Right,College,2000 hours,6,31-40%,61-70%,51-60%,41-50%,31-40%,41-50%,41-50%,51-60%,71-80%,71-80%,61-70%,Non-Solver,52
A3AY0315YWWNXY,CR_Conf,28,Male,Right,College,1000 hours,1,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,41-50%,51-60%,61-70%,11-20%,Non-Solver,52
A3B4cnx1GH6054,CR_Conf,57,Female,Left,College,There is no way to know without additional information,10,31-40%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,0-10%,11-20%,21-30%,71-80%,Non-Solver,52
A3U1H9RXWF5G7M,CR_Conf,28,Female,Right,College,1 hour,4,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,Solver,52
A3U2BUIISXODXG,CR_Conf,59,Male,Right,High School/GED,1 minute,1,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,Non-Solver,52
A3U2BUIISXODXG,CR_Conf,59,Male,Right,High School/GED,1 minute,1,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,11-20%,0-10%,0-10%,Non-Solver,52
A3U2UNSYDPS933,CR_Conf,56,Female,Right,College,1000 hours,3,11-20%,61-70%,91-100%,21-30%,81-90%,41-50%,71-80%,31-40%,0-10%,11-20%,51-60%,Non-Solver,52
A3UBCLCN42M4I7,CR_Conf,38,Male,Right,College,There is no way to know without additional information,7,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,41-50%,0-10%,21-30%,71-80%,71-80%,Non-Solver,52
A3ULACFKAGPVU8,CR_Conf,22,Female,Right,Graduate Degree,1 minute,9,81-90%,61-70%,51-60%,71-80%,21-30%,21-30%,21-30%,31-40%,31-40%,0-10%,0-10%,Non-Solver,52
A3UWM3KJYEL5XU,CR_Conf,34,Male,Right,College,1000000 hours,1,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,41-50%,21-30%,0-10%,0-10%,0-10%,Non-Solver,52
A3UZIW8HF28L9E,CR_Conf,28,Male,Right,College,1 hour,7,51-60%,11-20%,51-60%,41-50%,51-60%,61-70%,81-90%,71-80%,51-60%,51-60%,51-60%,Solver,52
A3V8LIMUUJWUTL,CR_Conf,36,Male,Left,High School/GED,1000 hours,4,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,31-40%,21-30%,11-20%,11-20%,Non-Solver,52
A3VSZODOMU00P7,CR_Conf,25,Male,Right,College,1 minute,10,21-30%,71-80%,91-100%,71-80%,61-70%,91-100%,71-80%,61-70%,71-80%,81-90%,91-100%,Non-Solver,52
A3VTOW7WLPTBRR,CR_Conf,31,Female,Right,College,Infinity,3,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,21-30%,21-30%,Non-Solver,52
A3VUL0CD19IIF8,CR_Conf,33,Female,Right,Graduate Degree,There is no way to know without additional information,5,31-40%,0-10%,0-10%,11-20%,0-10%,11-20%,0-10%,11-20%,0-10%,0-10%,21-30%,Non-Solver,52
A3Z78JLIWMA81,CR_Conf,26,Male,Right,Graduate Degree,1000 minutes,7,21-30%,41-50%,21-30%,51-60%,21-30%,21-30%,31-40%,71-80%,51-60%,41-50%,31-40%,Non-Solver,52
A4158R4Y06ZB4,CR_Conf,28,Male,Right,High School/GED,1000 hours,2,31-40%,0-10%,0-10%,0-10%,41-50%,51-60%,61-70%,0-10%,0-10%,0-10%,0-10%,Non-Solver,52
A44GF72UX2T66,CR_Conf,24,Male,Right,High School/GED,There is no way to know without additional information,7,31-40%,0-10%,0-10%,11-20%,21-30%,11-20%,11-20%,0-10%,0-10%,21-30%,31-40%,Non-Solver,52
A3NTWOX5ZA4NHN,CR_Conf,25,Male,Right,Graduate Degree,1000 minutes,9,61-70%,0-10%,0-10%,11-20%,61-70%,21-30%,11-20%,11-20%,11-20%,31-40%,31-40%,Non-Solver,52
A3O2E4NV3H37CG,CR_Conf,28,Female,Right,College,1000 minutes,7,21-30%,31-40%,31-40%,0-10%,0-10%,21-30%,0-10%,0-10%,11-20%,0-10%,0-10%,Non-Solver,52
A3OC0ZHZBEPEA3,CR_Conf,33,Female,Right,Graduate Degree,1 hour,5,41-50%,31-40%,41-50%,31-40%,31-40%,41-50%,41-50%,41-50%,41-50%,41-50%,41-50%,Solver,52
A5UWA3ZKASWA9,CR_Conf,25,Male,Right,Graduate Degree,There is no way to know without additional information,10,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,11-20%,11-20%,0-10%,0-10%,Non-Solver,53
A5XQ30GQTHHK6,CR_Conf,46,Female,Right,College,1000 hours,2,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,21-30%,11-20%,0-10%,21-30%,Non-Solver,53
A66I5CGTSAXGD,CR_Conf,36,Male,Left,Graduate Degree,1000 minutes,7,0-10%,61-70%,51-60%,61-70%,51-60%,51-60%,41-50%,21-30%,61-70%,51-60%,61-70%,Non-Solver,53
A67NLYRZZZY6E,CR_Conf,22,Male,Right,College,1000 hours,4,41-50%,0-10%,0-10%,0-10%,11-20%,0-10%,31-40%,41-50%,41-50%,51-60%,21-30%,Non-Solver,53
A6C6L7ZHRO5QX,CR_Conf,31,Female,Right,College,Infinity,8,61-70%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,31-40%,31-40%,Non-Solver,53
A6IP0HCC1ZZRX,CR_Conf,25,Female,Right,Graduate Degree,1 hour,7,61-70%,0-10%,21-30%,21-30%,31-40%,81-90%,51-60%,11-20%,21-30%,0-10%,0-10%,Solver,53
A6JKKANO7F4KD,CR_Conf,57,Male,Right,College,1000 hours,3,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,11-20%,0-10%,0-10%,0-10%,0-10%,Non-Solver,53
A6MGJFBYSGYWQ,CR_Conf,61,Female,Right,College,Infinity,2,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,51-60%,0-10%,Non-Solver,53
A6OGM0SSWQZXN,CR_Conf,44,Male,Right,College,2000 hours,4,21-30%,0-10%,0-10%,0-10%,21-30%,31-40%,61-70%,51-60%,11-20%,0-10%,0-10%,Non-Solver,53
A6V8NEBFEKLR3,CR_Conf,28,Male,Right,Graduate Degree,There is no way to know without additional information,6,0-10%,21-30%,51-60%,31-40%,41-50%,21-30%,51-60%,51-60%,51-60%,31-40%,11-20%,Non-Solver,53
A6V8NEBFEKLR3,CR_Conf,28,Male,Right,Graduate Degree,1 minute,6,21-30%,0-10%,0-10%,51-60%,41-50%,31-40%,21-30%,21-30%,0-10%,61-70%,51-60%,Non-Solver,53
A77K8W55MJEKX,CR_Conf,46,Female,Right,College,1000 seconds,7,21-30%,11-20%,31-40%,21-30%,11-20%,21-30%,11-20%,11-20%,21-30%,11-20%,41-50%,Non-Solver,53
A781V32B5WDX6,CR_Conf,29,Male,Right,College,Infinity,9,51-60%,41-50%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,0-10%,0-10%,Non-Solver,53
A79DQ52TB006D,CR_Conf,36,Male,Right,High School/GED,1000 hours,4,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,11-20%,11-20%,11-20%,11-20%,Non-Solver,53
A7F1QHDL6ZDVA,CR_Conf,25,Male,Right,College,1 hour,1,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,41-50%,41-50%,0-10%,Solver,53
A7KKB6J717F1V,CR_Conf,26,Male,Right,High School/GED,2000 hours,6,11-20%,0-10%,11-20%,0-10%,11-20%,0-10%,11-20%,21-30%,21-30%,11-20%,11-20%,Non-Solver,53
A7MBVKNW8RTFI,CR_Conf,29,Male,Right,Graduate Degree,There is no way to know without additional information,8,61-70%,11-20%,21-30%,11-20%,21-30%,21-30%,61-70%,41-50%,51-60%,11-20%,71-80%,Non-Solver,53
A7O82NXM2PI12,CR_Conf,40,Male,Left,College,There is no way to know without additional information,8,61-70%,0-10%,0-10%,0-10%,0-10%,21-30%,51-60%,81-90%,0-10%,41-50%,61-70%,Non-Solver,53
A7RHAQOVU68VN,CR_Conf,25,Male,Right,College,1 minute,8,61-70%,41-50%,51-60%,61-70%,41-50%,51-60%,61-70%,61-70%,51-60%,41-50%,41-50%,Non-Solver,53
A7T06JMP6BTDS,CR_Conf,28,Male,Right,High School/GED,Infinity,4,21-30%,0-10%,0-10%,0-10%,11-20%,21-30%,11-20%,0-10%,0-10%,21-30%,21-30%,Non-Solver,53
A7XAEZTNECKT5,CR_Conf,35,Female,Right,Graduate Degree,1 hour,9,71-80%,41-50%,71-80%,51-60%,61-70%,71-80%,61-70%,51-60%,61-70%,71-80%,51-60%,Solver,53
A82Q1HS5CPZ5I,CR_Conf,29,Male,Right,College,Infinity,8,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,11-20%,0-10%,41-50%,11-20%,Non-Solver,53
A89R5XGMHOTJE,CR_Conf,25,Female,Right,College,1000 minutes,5,31-40%,0-10%,21-30%,0-10%,11-20%,0-10%,11-20%,0-10%,0-10%,0-10%,0-10%,Non-Solver,53
A8AG71WQHPTYN,CR_Conf,32,Male,Right,Graduate Degree,1 hour,7,21-30%,0-10%,0-10%,11-20%,11-20%,21-30%,11-20%,11-20%,0-10%,0-10%,0-10%,Solver,53
A8C3WNWRBWUXO,CR_Conf,47,Male,Right,College,1 hour,8,11-20%,0-10%,0-10%,0-10%,11-20%,51-60%,11-20%,0-10%,0-10%,11-20%,11-20%,Solver,53
A8FLNGDLNJCUU,CR_Conf,23,Female,Right,College,1000 minutes,6,11-20%,0-10%,0-10%,0-10%,0-10%,21-30%,31-40%,41-50%,0-10%,0-10%,0-10%,Non-Solver,53
A8KX1HFH8NE2Q,CR_Conf,52,Male,Right,Graduate Degree,1000 minutes,4,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,0-10%,0-10%,11-20%,Non-Solver,53
A8TLS2F8LFQ68,CR_Conf,29,Male,Right,Graduate Degree,1000 seconds,3,0-10%,0-10%,31-40%,21-30%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,Non-Solver,53
A8W1V4XOJT7F7,CR_Conf,42,Male,Right,College,1 minute,7,11-20%,41-50%,51-60%,51-60%,31-40%,31-40%,41-50%,51-60%,41-50%,31-40%,51-60%,Non-Solver,53
A94604LMX24XZ,CR_Conf,23,Female,Right,College,1000 hours,2,21-30%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,11-20%,0-10%,0-10%,0-10%,Non-Solver,53
A3OGH0HZMJPS9W,CR_Conf,28,Male,Right,Graduate Degree,1000 minutes,7,31-40%,11-20%,31-40%,21-30%,41-50%,51-60%,11-20%,21-30%,31-40%,21-30%,41-50%,Non-Solver,53
A3OGTLX5HE30XS,CR_Conf,25,Male,Right,Less than High School,1000 hours,8,51-60%,0-10%,0-10%,41-50%,51-60%,41-50%,51-60%,61-70%,51-60%,41-50%,51-60%,Non-Solver,53
A3OMXJE08GFFTG,CR_Conf,44,Male,Right,High School/GED,1000 hours,4,31-40%,0-10%,0-10%,0-10%,0-10%,21-30%,61-70%,51-60%,21-30%,41-50%,31-40%,Non-Solver,53
A469WIPCE72UL,CR_Conf,36,Male,Right,College,Infinity,8,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,51-60%,21-30%,0-10%,0-10%,11-20%,Non-Solver,54
A4IH4CO046EV3,CR_Conf,40,Male,Right,College,1 hour,2,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,21-30%,11-20%,Solver,54
A4LCG4MSNJRUF,CR_Conf,25,Female,Right,College,2000 hours,3,31-40%,0-10%,0-10%,0-10%,0-10%,21-30%,11-20%,31-40%,0-10%,0-10%,0-10%,Non-Solver,54
A98E8M4QLI9RS,CR_Conf,52,Female,Right,College,There is no way to know without additional information,3,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,21-30%,41-50%,Non-Solver,54
A9AGRDVF1QWE8,CR_Conf,37,Female,Left,College,There is no way to know without additional information,4,21-30%,0-10%,0-10%,31-40%,21-30%,41-50%,11-20%,81-90%,51-60%,61-70%,0-10%,Non-Solver,54
A9BG6V33ZTVZT,CR_Conf,23,Female,Right,College,1 minute,8,61-70%,61-70%,41-50%,51-60%,41-50%,51-60%,51-60%,31-40%,41-50%,51-60%,71-80%,Non-Solver,54
A9IPY1BU3GE2J,CR_Conf,28,Male,Right,Graduate Degree,2000 hours,9,51-60%,0-10%,0-10%,81-90%,91-100%,91-100%,91-100%,91-100%,91-100%,91-100%,91-100%,Non-Solver,54
A9KOO1EFXIZDP,CR_Conf,29,Male,Both hands are equally strong,Graduate Degree,1 hour,10,81-90%,0-10%,0-10%,31-40%,41-50%,51-60%,61-70%,71-80%,71-80%,61-70%,71-80%,Solver,54
A9MGD6PRW1N7K,CR_Conf,34,Female,Right,College,2000 hours,4,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,0-10%,0-10%,31-40%,Non-Solver,54
A9OVGHDW5JVD9,CR_Conf,27,Female,Right,College,Infinity,5,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,11-20%,Non-Solver,54
A9QZDOVGBPYOP,CR_Conf,28,Male,Right,Graduate Degree,1 hour,5,51-60%,0-10%,0-10%,41-50%,51-60%,41-50%,51-60%,61-70%,51-60%,61-70%,51-60%,Solver,54
A9YJYYOWOVCR1,CR_Conf,30,Male,Right,College,Infinity,7,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,31-40%,41-50%,71-80%,61-70%,Non-Solver,54
A9YQQIZRWVPIT,CR_Conf,34,Female,Right,High School/GED,1000 minutes,6,21-30%,0-10%,11-20%,11-20%,21-30%,21-30%,41-50%,41-50%,31-40%,21-30%,11-20%,Non-Solver,54
AA4O2W236E3FW,CR_Conf,47,Female,Right,Less than High School,There is no way to know without additional information,4,21-30%,0-10%,11-20%,11-20%,21-30%,31-40%,51-60%,41-50%,51-60%,51-60%,41-50%,Non-Solver,54
AA9P9RSK7VMHJ,CR_Conf,43,Male,Right,High School/GED,1 second,2,41-50%,41-50%,41-50%,31-40%,51-60%,51-60%,41-50%,31-40%,41-50%,31-40%,51-60%,Non-Solver,54
AAH34PTBV5AX,CR_Conf,32,Male,Right,College,1000 seconds,8,51-60%,11-20%,51-60%,31-40%,11-20%,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver,54
AAQREZOK13OV7,CR_Conf,30,Male,Right,College,There is no way to know without additional information,10,31-40%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,21-30%,21-30%,Non-Solver,54
AB09L2R4BPI6M,CR_Conf,29,Male,Left,Graduate Degree,There is no way to know without additional information,10,41-50%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,0-10%,31-40%,Non-Solver,54
AB66CTVQ90RCV,CR_Conf,29,Female,Right,Graduate Degree,1000 minutes,1,0-10%,0-10%,11-20%,21-30%,61-70%,31-40%,71-80%,41-50%,51-60%,81-90%,91-100%,Non-Solver,54
AB774I47XHB4K,CR_Conf,22,Male,Right,High School/GED,2000 hours,6,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,31-40%,0-10%,0-10%,0-10%,Non-Solver,54
ABI7LAZ5192UL,CR_Conf,28,Male,Right,College,1000 minutes,7,21-30%,21-30%,41-50%,31-40%,51-60%,41-50%,31-40%,51-60%,31-40%,51-60%,41-50%,Non-Solver,54
ABLP1KUWW46S6,CR_Conf,45,Female,Right,College,There is no way to know without additional information,3,11-20%,0-10%,0-10%,0-10%,11-20%,0-10%,11-20%,11-20%,0-10%,11-20%,31-40%,Non-Solver,54
ABMAH819AVF2U,CR_Conf,32,Female,Right,Graduate Degree,1000 minutes,2,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,Non-Solver,54
ABN9IUIM1YA7Y,CR_Conf,58,Female,Right,High School/GED,Infinity,8,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,21-30%,21-30%,61-70%,61-70%,Non-Solver,54
ABQ65VUI4C9RK,CR_Conf,44,Male,Right,College,There is no way to know without additional information,3,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,11-20%,31-40%,Non-Solver,54
ABZR4ETDWHPS3,CR_Conf,28,Female,Right,College,1000 hours,3,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,11-20%,11-20%,21-30%,0-10%,Non-Solver,54
AC2YW45VFGRVR,CR_Conf,60,Male,Right,High School/GED,Infinity,5,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver,54
AC32NRGRII3TA,CR_Conf,39,Male,Right,Graduate Degree,Infinity,10,71-80%,0-10%,0-10%,0-10%,11-20%,41-50%,11-20%,11-20%,31-40%,61-70%,81-90%,Non-Solver,54
ACBWXQ7XU65FI,CR_Conf,27,Female,Both hands are equally strong,Graduate Degree,Infinity,9,51-60%,31-40%,21-30%,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver,54
ACDX50KGPE97I,CR_Conf,29,Male,Right,College,1000 hours,6,31-40%,0-10%,0-10%,0-10%,11-20%,31-40%,31-40%,11-20%,0-10%,0-10%,0-10%,Non-Solver,54
A3OV99F0BY8XVD,CR_Conf,26,Male,Right,College,Infinity,10,81-90%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,71-80%,11-20%,Non-Solver,54
A3P7QP6K56ED2Z,CR_Conf,26,Male,Right,College,1000 hours,8,31-40%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,51-60%,51-60%,11-20%,0-10%,Non-Solver,54
A3P7XF4LBBEWW,CR_Conf,34,Female,Right,College,1 hour,2,11-20%,11-20%,41-50%,51-60%,51-60%,61-70%,0-10%,0-10%,0-10%,0-10%,31-40%,Solver,54
ACMB4EM30MOWW,CR_Conf,53,Female,Right,College,There is no way to know without additional information,4,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,61-70%,Non-Solver,55
ACZCCLKP1S5B4,CR_Conf,36,Female,Right,College,Infinity,5,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,41-50%,51-60%,61-70%,Non-Solver,55
AD14EQ9O9JKRI,CR_Conf,25,Male,Right,College,1 hour,6,31-40%,0-10%,0-10%,11-20%,0-10%,31-40%,11-20%,11-20%,0-10%,11-20%,21-30%,Solver,55
A4W9APAHFWVLO,CR_Conf,37,Male,Right,College,2000 hours,2,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,41-50%,41-50%,21-30%,21-30%,41-50%,Non-Solver,55
A4XR158GYZ3QW,CR_Conf,43,Male,Right,Graduate Degree,1 hour,10,71-80%,0-10%,0-10%,0-10%,0-10%,71-80%,0-10%,0-10%,0-10%,0-10%,0-10%,Solver,55
A4ZPIPBDO624H,CR_Conf,40,Male,Right,College,There is no way to know without additional information,5,11-20%,0-10%,0-10%,0-10%,11-20%,31-40%,0-10%,0-10%,0-10%,11-20%,11-20%,Non-Solver,55
AD21ES5UMD77U,CR_Conf,64,Male,Right,College,There is no way to know without additional information,4,0-10%,0-10%,21-30%,11-20%,41-50%,31-40%,11-20%,11-20%,0-10%,41-50%,31-40%,Non-Solver,55
ADB4T3R6KXQ73,CR_Conf,42,Male,Right,Graduate Degree,There is no way to know without additional information,6,11-20%,11-20%,21-30%,21-30%,11-20%,21-30%,11-20%,31-40%,0-10%,0-10%,61-70%,Non-Solver,55
ADEB30PTLXXWU,CR_Conf,25,Male,Right,High School/GED,1 hour,3,21-30%,0-10%,0-10%,11-20%,11-20%,21-30%,11-20%,0-10%,0-10%,0-10%,11-20%,Solver,55
ADQEDEGVPG7R,CR_Conf,34,Male,Right,Graduate Degree,1000 hours,5,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,31-40%,Non-Solver,55
ADW1CCQRMHXBP,CR_Conf,27,Female,Right,College,There is no way to know without additional information,5,51-60%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,0-10%,0-10%,71-80%,81-90%,Non-Solver,55
ADX8Y4UXA4IDA,CR_Conf,35,Male,,Graduate Degree,1000 hours,9,31-40%,31-40%,41-50%,31-40%,51-60%,31-40%,31-40%,21-30%,41-50%,41-50%,51-60%,Non-Solver,55
ADXFLF2SL8MFF,CR_Conf,25,Female,Right,High School/GED,1000 seconds,1,11-20%,0-10%,81-90%,0-10%,81-90%,51-60%,81-90%,81-90%,81-90%,81-90%,81-90%,Non-Solver,55
ADXHWQLUQBK77,CR_Conf,66,Male,Right,College,2000 hours,3,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,31-40%,11-20%,21-30%,21-30%,Non-Solver,55
AE9PIXLCAFMFX,CR_Conf,27,Female,Left,Graduate Degree,There is no way to know without additional information,6,71-80%,41-50%,51-60%,41-50%,31-40%,51-60%,61-70%,51-60%,71-80%,61-70%,51-60%,Non-Solver,55
AEB42Q2Z31GN,CR_Conf,45,Female,Right,High School/GED,Infinity,8,11-20%,0-10%,0-10%,0-10%,21-30%,41-50%,61-70%,71-80%,81-90%,81-90%,81-90%,Non-Solver,55
AECI7BS2GGN6G,CR_Conf,30,Male,Right,College,1000 hours,8,61-70%,41-50%,51-60%,71-80%,61-70%,71-80%,61-70%,71-80%,61-70%,61-70%,61-70%,Non-Solver,55
AECI7BS2GGN6G,CR_Conf,29,Female,Right,Graduate Degree,1000 minutes,9,71-80%,61-70%,71-80%,61-70%,71-80%,81-90%,71-80%,71-80%,71-80%,61-70%,71-80%,Non-Solver,55
AEI5USUUPBU2G,CR_Conf,33,Female,Right,College,1 hour,7,51-60%,0-10%,0-10%,0-10%,21-30%,51-60%,11-20%,0-10%,0-10%,0-10%,0-10%,Solver,55
AEOFJWOEXF94U,CR_Conf,22,Male,Right,High School/GED,2000 hours,9,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,31-40%,0-10%,0-10%,0-10%,Non-Solver,55
AESL8Q8Z3RQY5,CR_Conf,25,Male,Right,High School/GED,1 hour,3,21-30%,0-10%,0-10%,0-10%,11-20%,41-50%,81-90%,81-90%,81-90%,51-60%,21-30%,Solver,55
AETIZKQNUSBLB,CR_Conf,29,Male,Right,College,1000000 hours,4,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,31-40%,21-30%,Non-Solver,55
AFK9ALQK5GPNG,CR_Conf,34,Male,Right,College,2000 hours,3,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,Non-Solver,55
AFKB7F09OVKV7,CR_Conf,28,Male,Left,College,1000000 hours,3,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,21-30%,Non-Solver,55
AFN5VMMGYPF1I,CR_Conf,60,Female,Right,High School/GED,There is no way to know without additional information,10,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,21-30%,21-30%,51-60%,51-60%,Non-Solver,55
AFUX7IUQOE0NA,CR_Conf,37,Male,Right,College,1000 hours,2,31-40%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,11-20%,0-10%,21-30%,Non-Solver,55
AFYNKZJRA5G9P,CR_Conf,35,Male,Right,Graduate Degree,1000 seconds,10,11-20%,71-80%,61-70%,71-80%,61-70%,71-80%,61-70%,71-80%,81-90%,61-70%,71-80%,Non-Solver,55
AFZKP8TAXAUCR,CR_Conf,25,Male,Left,College,Infinity,1,11-20%,0-10%,0-10%,0-10%,21-30%,31-40%,31-40%,0-10%,0-10%,21-30%,0-10%,Non-Solver,55
AG5HAUJJV4OCY,CR_Conf,35,Male,Right,Graduate Degree,1 minute,9,11-20%,71-80%,81-90%,61-70%,71-80%,81-90%,71-80%,61-70%,71-80%,71-80%,81-90%,Non-Solver,55
AG8LX96SD4ROA,CR_Conf,25,Female,Right,College,1 hour,8,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Solver,55
A3P9BLJVSMDRBZ,CR_Conf,35,Female,Right,Graduate Degree,1000 minutes,10,41-50%,51-60%,61-70%,71-80%,81-90%,71-80%,61-70%,51-60%,61-70%,71-80%,61-70%,Non-Solver,55
A3PC0K7YU9PBAH,CR_Conf,34,Female,Right,Graduate Degree,1000 seconds,3,51-60%,0-10%,31-40%,11-20%,51-60%,61-70%,71-80%,81-90%,31-40%,0-10%,0-10%,Non-Solver,55
A3PIRKF57QSWMS,CR_Conf,37,Female,Right,College,1 hour,7,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,Solver,55
AG9LWKO86TNHG,CR_Conf,47,Female,Left,College,Infinity,7,11-20%,0-10%,41-50%,41-50%,51-60%,51-60%,61-70%,61-70%,71-80%,81-90%,81-90%,Non-Solver,56
AGC9SDAHS3ZQG,CR_Conf,28,Male,Right,Graduate Degree,1 minute,7,31-40%,0-10%,0-10%,41-50%,61-70%,71-80%,61-70%,61-70%,71-80%,81-90%,91-100%,Non-Solver,56
